timestamp_ms,mid_price,spread,cancel_rate,imbalance,bid_p1,bid_s1,bid_p2,bid_s2,bid_p3,bid_s3,bid_p4,bid_s4,bid_p5,bid_s5,ask_p1,ask_s1,ask_p2,ask_s2,ask_p3,ask_s3,ask_p4,ask_s4,ask_p5,ask_s5,true_label
1704067587249,100.4549,0.05,0.0353,0.0655,100.43,76.0,100.42,16.0,100.41,98.0,100.4,56.0,100.39,120.0,100.48,17.0,100.49,60.0,100.5,68.0,100.51,148.0,100.52,28.0,none
1704067588899,100.4388,0.04,0.1549,0.0039,100.42,67.0,100.41,112.0,100.4,103.0,100.39,14.0,100.38,90.0,100.46,39.0,100.47,104.0,100.48,96.0,100.49,109.0,100.5,35.0,none
1704067589642,100.3867,0.07,0.1033,-0.2832,100.35,35.0,100.34,21.0,100.33,35.0,100.32,93.0,100.31,40.0,100.42,111.0,100.43,14.0,100.44,86.0,100.45,49.0,100.46,141.0,none
1704067591216,100.3579,0.06,0.0465,-0.3966,100.33,50.0,100.32,82.0,100.31,50.0,100.3,23.0,100.29,24.0,100.39,26.0,100.4,95.0,100.41,187.0,100.42,46.0,100.43,176.0,none
1704067592396,100.3565,0.02,0.121,-0.0291,100.35,17.0,100.34,36.0,100.33,34.0,100.32,69.0,100.31,111.0,100.37,81.0,100.38,31.0,100.39,120.0,100.4,32.0,100.41,19.0,none
1704067592935,100.3459,0.05,0.4877,-0.1489,100.32,16.0,100.31,21.0,100.3,122.0,100.29,226.0,100.28,35.0,100.37,88.0,100.38,55.0,100.39,179.0,100.4,139.0,100.41,106.0,none
1704067593834,100.3471,0.05,0.1441,-0.0438,100.32,110.0,100.31,22.0,100.3,45.0,100.29,52.0,100.28,66.0,100.37,60.0,100.38,45.0,100.39,43.0,100.4,134.0,100.41,40.0,none
1704067594453,100.3281,0.02,0.1449,-0.1286,100.32,24.0,100.31,110.0,100.3,110.0,100.29,29.0,100.28,42.0,100.34,29.0,100.35,207.0,100.36,115.0,100.37,30.0,100.38,27.0,none
1704067595205,100.3308,0.02,0.0426,0.0491,100.32,49.0,100.31,15.0,100.3,263.0,100.29,340.0,100.28,17.0,100.34,152.0,100.35,289.0,100.36,60.0,100.37,43.0,100.38,76.0,none
1704067597137,100.3236,0.02,0.0564,0.1571,100.31,17.0,100.3,53.0,100.29,107.0,100.28,196.0,100.27,69.0,100.33,30.0,100.34,57.0,100.35,109.0,100.36,62.0,100.37,64.0,none
1704067597344,100.2812,0.04,0.0306,-0.0341,100.26,20.0,100.25,83.0,100.24,46.0,100.23,103.0,100.22,17.0,100.3,45.0,100.31,97.0,100.32,16.0,100.33,79.0,100.34,51.0,none
1704067598193,100.2929,0.02,0.0502,0.2621,100.28,100.0,100.27,42.0,100.26,235.0,100.25,117.0,100.24,2.0,100.3,55.0,100.31,9.0,100.32,52.0,100.33,133.0,100.34,41.0,none
1704067599638,100.2852,0.02,0.1438,0.3575,100.28,90.0,100.27,149.0,100.26,83.0,100.25,95.0,100.24,88.0,100.3,57.0,100.31,20.0,100.32,48.0,100.33,67.0,100.34,47.0,none
1704067600300,100.2471,0.03,0.081,0.1981,100.23,44.0,100.22,177.0,100.21,40.0,100.2,64.0,100.19,47.0,100.26,25.0,100.27,18.0,100.28,110.0,100.29,46.0,100.3,50.0,none
1704067601120,100.2692,0.04,0.1395,-0.1192,100.25,58.0,100.24,31.0,100.23,61.0,100.22,71.0,100.21,45.0,100.29,61.0,100.3,27.0,100.31,101.0,100.32,34.0,100.33,115.0,none
1704067602504,100.2565,0.05,0.0245,-0.4409,100.23,75.0,100.22,40.0,100.21,41.0,100.2,28.0,100.19,36.0,100.28,56.0,100.29,243.0,100.3,98.0,100.31,34.0,100.32,136.0,none
1704067602851,100.2378,0.07,0.0741,0.1457,100.2,50.0,100.19,103.0,100.18,51.0,100.17,77.0,100.16,65.0,100.27,15.0,100.28,54.0,100.29,48.0,100.3,32.0,100.31,109.0,none
1704067603475,100.2164,0.02,0.0585,-0.1092,100.21,53.0,100.2,49.0,100.19,106.0,100.18,139.0,100.17,61.0,100.23,19.0,100.24,17.0,100.25,116.0,100.26,273.0,100.27,83.0,none
1704067604646,100.238,0.02,0.1114,0.0556,100.23,117.0,100.22,49.0,100.21,100.0,100.2,113.0,100.19,29.0,100.25,28.0,100.26,36.0,100.27,59.0,100.28,77.0,100.29,165.0,none
1704067605838,100.2385,0.02,0.131,0.0353,100.23,30.0,100.22,157.0,100.21,82.0,100.2,78.0,100.19,122.0,100.25,70.0,100.26,44.0,100.27,37.0,100.28,184.0,100.29,102.0,none
1704067606862,100.1994,0.02,0.0323,0.6257,100.19,293.0,100.18,304.0,100.17,293.0,100.16,306.0,100.15,298.0,100.21,56.0,100.22,48.0,100.23,59.0,100.24,27.0,100.25,154.0,layering
1704067607725,100.1385,0.08,0.1281,-0.1175,100.1,28.0,100.09,27.0,100.08,42.0,100.07,218.0,100.06,53.0,100.18,132.0,100.19,51.0,100.2,78.0,100.21,184.0,100.22,21.0,none
1704067608671,100.1383,0.04,0.056,0.0826,100.12,12.0,100.11,19.0,100.1,40.0,100.09,89.0,100.08,76.0,100.16,37.0,100.17,9.0,100.18,45.0,100.19,72.0,100.2,37.0,none
1704067609161,100.1793,0.03,0.0334,0.3741,100.16,165.0,100.15,45.0,100.14,195.0,100.13,348.0,100.12,33.0,100.19,72.0,100.2,93.0,100.21,29.0,100.22,104.0,100.23,60.0,none
1704067609965,100.2036,0.03,0.1036,0.3412,100.19,176.0,100.18,81.0,100.17,30.0,100.16,85.0,100.15,196.0,100.22,33.0,100.23,53.0,100.24,97.0,100.25,64.0,100.26,32.0,none
1704067610310,100.2219,0.02,0.0501,0.2029,100.21,148.0,100.2,93.0,100.19,66.0,100.18,81.0,100.17,33.0,100.23,197.0,100.24,46.0,100.25,15.0,100.26,11.0,100.27,10.0,none
1704067611922,100.2311,0.02,0.0679,-0.1103,100.22,54.0,100.21,48.0,100.2,242.0,100.19,49.0,100.18,115.0,100.24,84.0,100.25,459.0,100.26,34.0,100.27,28.0,100.28,29.0,none
1704067612848,100.2151,0.07,0.1128,0.1908,100.18,48.0,100.17,40.0,100.16,11.0,100.15,63.0,100.14,303.0,100.25,77.0,100.26,32.0,100.27,152.0,100.28,42.0,100.29,13.0,wash_trading
1704067614263,100.231,0.03,0.1315,0.0501,100.22,119.0,100.21,41.0,100.2,18.0,100.19,30.0,100.18,33.0,100.25,23.0,100.26,15.0,100.27,60.0,100.28,14.0,100.29,106.0,none
1704067615310,100.2289,0.02,0.0328,0.5123,100.22,226.0,100.21,242.0,100.2,259.0,100.19,233.0,100.18,268.0,100.24,28.0,100.25,26.0,100.26,51.0,100.27,217.0,100.28,74.0,layering
1704067615736,100.2385,0.04,0.1231,0.267,100.22,97.0,100.21,44.0,100.2,22.0,100.19,155.0,100.18,166.0,100.26,42.0,100.27,40.0,100.28,73.0,100.29,39.0,100.3,86.0,none
1704067617155,100.2434,0.03,0.2088,-0.4774,100.23,22.0,100.22,31.0,100.21,81.0,100.2,37.0,100.19,31.0,100.26,228.0,100.27,38.0,100.28,40.0,100.29,42.0,100.3,223.0,none
1704067619126,100.3741,0.03,0.0816,0.022,100.36,19.0,100.35,64.0,100.34,102.0,100.33,25.0,100.32,46.0,100.39,38.0,100.4,143.0,100.41,37.0,100.42,11.0,100.43,16.0,none
1704067619468,100.3379,0.03,0.0893,0.2709,100.32,18.0,100.31,39.0,100.3,207.0,100.29,77.0,100.28,32.0,100.35,43.0,100.36,36.0,100.37,66.0,100.38,22.0,100.39,47.0,none
1704067620523,100.3446,0.03,0.4006,0.8174,100.33,1922.0,100.32,67.0,100.31,123.0,100.3,203.0,100.29,113.0,100.36,13.0,100.37,34.0,100.38,20.0,100.39,108.0,100.4,69.0,spoofing
1704067622436,100.2908,0.06,0.0359,-0.2026,100.26,54.0,100.25,34.0,100.24,138.0,100.23,24.0,100.22,53.0,100.32,184.0,100.33,23.0,100.34,87.0,100.35,53.0,100.36,110.0,none
1704067623308,100.2416,0.04,0.0594,-0.1781,100.22,46.0,100.21,98.0,100.2,101.0,100.19,62.0,100.18,23.0,100.26,8.0,100.27,143.0,100.28,29.0,100.29,131.0,100.3,162.0,none
1704067624188,100.2541,0.05,0.194,-0.0664,100.23,34.0,100.22,4.0,100.21,48.0,100.2,39.0,100.19,72.0,100.28,16.0,100.29,37.0,100.3,56.0,100.31,64.0,100.32,52.0,wash_trading
1704067624521,100.3025,0.03,0.0194,0.0811,100.29,58.0,100.28,28.0,100.27,43.0,100.26,90.0,100.25,61.0,100.32,33.0,100.33,14.0,100.34,133.0,100.35,43.0,100.36,15.0,none
1704067625024,100.2716,0.08,0.0478,0.7256,100.23,436.0,100.22,414.0,100.21,414.0,100.2,451.0,100.19,429.0,100.31,74.0,100.32,42.0,100.33,62.0,100.34,114.0,100.35,49.0,layering
1704067626110,100.302,0.02,0.0724,0.2577,100.29,45.0,100.28,57.0,100.27,27.0,100.26,79.0,100.25,280.0,100.31,52.0,100.32,73.0,100.33,11.0,100.34,87.0,100.35,65.0,none
1704067627770,100.2848,0.05,0.0684,0.1972,100.26,66.0,100.25,56.0,100.24,67.0,100.23,19.0,100.22,138.0,100.31,27.0,100.32,39.0,100.33,36.0,100.34,65.0,100.35,65.0,none
1704067628764,100.2923,0.02,0.1584,0.7107,100.28,43.0,100.27,439.0,100.26,33.0,100.25,172.0,100.24,58.0,100.3,14.0,100.31,20.0,100.32,57.0,100.33,18.0,100.34,17.0,none
1704067629716,100.3025,0.05,0.4408,-0.1804,100.28,113.0,100.27,101.0,100.26,128.0,100.25,106.0,100.24,20.0,100.33,64.0,100.34,231.0,100.35,24.0,100.36,185.0,100.37,170.0,none
1704067631044,100.2477,0.02,0.3358,0.7201,100.24,2404.0,100.23,32.0,100.22,26.0,100.21,27.0,100.2,18.0,100.26,147.0,100.27,65.0,100.28,45.0,100.29,61.0,100.3,90.0,spoofing
1704067631909,100.2119,0.03,0.3813,-0.3912,100.2,33.0,100.19,109.0,100.18,19.0,100.17,49.0,100.16,46.0,100.23,27.0,100.24,83.0,100.25,41.0,100.26,110.0,100.27,324.0,none
1704067632103,100.2139,0.03,0.0376,-0.1628,100.2,74.0,100.19,186.0,100.18,46.0,100.17,33.0,100.16,21.0,100.23,187.0,100.24,35.0,100.25,44.0,100.26,84.0,100.27,150.0,none
1704067633355,100.227,0.05,0.0734,0.1159,100.2,62.0,100.19,26.0,100.18,28.0,100.17,55.0,100.16,195.0,100.25,132.0,100.26,46.0,100.27,23.0,100.28,71.0,100.29,18.0,none
1704067634319,100.2443,0.04,0.3683,0.2883,100.22,931.0,100.21,95.0,100.2,134.0,100.19,289.0,100.18,37.0,100.26,417.0,100.27,77.0,100.28,17.0,100.29,114.0,100.3,196.0,spoofing
1704067635800,100.2564,0.03,0.0493,-0.0269,100.24,66.0,100.23,28.0,100.22,16.0,100.21,35.0,100.2,54.0,100.27,70.0,100.28,58.0,100.29,18.0,100.3,55.0,100.31,9.0,none
1704067637407,100.5378,0.04,0.3077,0.4383,100.52,1316.0,100.51,72.0,100.5,32.0,100.49,135.0,100.48,58.0,100.56,54.0,100.57,342.0,100.58,138.0,100.59,26.0,100.6,70.0,spoofing
1704067638097,100.5272,0.04,0.1311,0.2586,100.51,36.0,100.5,304.0,100.49,49.0,100.48,68.0,100.47,144.0,100.55,113.0,100.56,75.0,100.57,76.0,100.58,61.0,100.59,29.0,none
1704067638969,100.5654,0.02,0.0676,-0.4886,100.56,77.0,100.55,38.0,100.54,32.0,100.53,64.0,100.52,36.0,100.58,57.0,100.59,172.0,100.6,43.0,100.61,74.0,100.62,373.0,none
1704067640494,100.5475,0.03,0.1262,0.5477,100.53,37.0,100.52,147.0,100.51,105.0,100.5,89.0,100.49,60.0,100.56,21.0,100.57,36.0,100.58,36.0,100.59,9.0,100.6,26.0,none
1704067641459,100.6091,0.02,0.0661,0.5305,100.6,308.0,100.59,284.0,100.58,299.0,100.57,309.0,100.56,303.0,100.62,32.0,100.63,225.0,100.64,26.0,100.65,50.0,100.66,128.0,layering
1704067643310,100.6015,0.02,0.2013,-0.2135,100.59,8.0,100.58,21.0,100.57,170.0,100.56,57.0,100.55,175.0,100.61,182.0,100.62,119.0,100.63,252.0,100.64,82.0,100.65,30.0,none
1704067644979,100.5703,0.04,0.0854,0.2422,100.55,38.0,100.54,50.0,100.53,96.0,100.52,35.0,100.51,58.0,100.59,20.0,100.6,18.0,100.61,23.0,100.62,32.0,100.63,76.0,none
1704067646875,100.5994,0.08,0.0385,0.4743,100.56,83.0,100.55,621.0,100.54,153.0,100.53,279.0,100.52,42.0,100.64,40.0,100.65,37.0,100.66,56.0,100.67,215.0,100.68,72.0,none
1704067648135,100.5668,0.05,0.087,0.0972,100.54,46.0,100.53,15.0,100.52,120.0,100.51,59.0,100.5,155.0,100.59,90.0,100.6,91.0,100.61,12.0,100.62,16.0,100.63,116.0,none
1704067649642,100.5938,0.05,0.0566,-0.0164,100.57,42.0,100.56,117.0,100.55,86.0,100.54,129.0,100.53,46.0,100.62,93.0,100.63,115.0,100.64,30.0,100.65,120.0,100.66,76.0,none
1704067651380,100.6063,0.09,0.069,0.5327,100.56,251.0,100.55,247.0,100.54,240.0,100.53,246.0,100.52,236.0,100.65,96.0,100.66,55.0,100.67,82.0,100.68,73.0,100.69,66.0,layering
1704067653116,100.5584,0.04,0.3255,0.6465,100.54,2006.0,100.53,41.0,100.52,44.0,100.51,48.0,100.5,106.0,100.58,44.0,100.59,104.0,100.6,39.0,100.61,167.0,100.62,128.0,spoofing
1704067653996,100.5543,0.05,0.0891,0.0497,100.53,117.0,100.52,59.0,100.51,30.0,100.5,151.0,100.49,55.0,100.58,51.0,100.59,65.0,100.6,17.0,100.61,211.0,100.62,29.0,none
1704067655924,100.5428,0.02,0.0348,0.1636,100.53,44.0,100.52,70.0,100.51,47.0,100.5,57.0,100.49,31.0,100.55,45.0,100.56,43.0,100.57,43.0,100.58,19.0,100.59,29.0,none
1704067657787,100.5224,0.02,0.0205,0.3155,100.51,207.0,100.5,35.0,100.49,82.0,100.48,52.0,100.47,116.0,100.53,72.0,100.54,52.0,100.55,40.0,100.56,50.0,100.57,42.0,none
1704067658303,100.4814,0.06,0.1936,-0.0269,100.45,47.0,100.44,55.0,100.43,147.0,100.42,31.0,100.41,136.0,100.51,168.0,100.52,85.0,100.53,41.0,100.54,81.0,100.55,64.0,none
1704067658851,100.4842,0.07,0.4839,0.7093,100.45,1887.0,100.44,52.0,100.43,29.0,100.42,13.0,100.41,89.0,100.52,38.0,100.53,101.0,100.54,57.0,100.55,135.0,100.56,21.0,spoofing
1704067659789,100.4995,0.04,0.2928,0.6329,100.48,1315.0,100.47,12.0,100.46,26.0,100.45,32.0,100.44,16.0,100.52,67.0,100.53,100.0,100.54,23.0,100.55,64.0,100.56,61.0,spoofing
1704067660536,100.4926,0.1,0.0536,-0.0653,100.44,51.0,100.43,181.0,100.42,47.0,100.41,131.0,100.4,120.0,100.54,17.0,100.55,186.0,100.56,31.0,100.57,204.0,100.58,166.0,none
1704067661263,100.5079,0.05,0.1272,0.0502,100.48,32.0,100.47,36.0,100.46,80.0,100.45,17.0,100.44,86.0,100.53,47.0,100.54,60.0,100.55,67.0,100.56,40.0,100.57,13.0,none
1704067662084,100.5216,0.04,0.0699,0.73,100.5,401.0,100.49,421.0,100.48,398.0,100.47,406.0,100.46,405.0,100.54,31.0,100.55,104.0,100.56,24.0,100.57,115.0,100.58,43.0,layering
1704067664081,100.4451,0.07,0.1566,0.2475,100.41,42.0,100.4,21.0,100.39,20.0,100.38,42.0,100.37,59.0,100.48,25.0,100.49,6.0,100.5,31.0,100.51,7.0,100.52,42.0,none
1704067665907,100.4855,0.03,0.032,0.2148,100.47,61.0,100.46,18.0,100.45,64.0,100.44,166.0,100.43,231.0,100.5,57.0,100.51,149.0,100.52,40.0,100.53,43.0,100.54,60.0,none
1704067667605,100.4534,0.05,0.069,-0.1429,100.43,86.0,100.42,38.0,100.41,25.0,100.4,18.0,100.39,31.0,100.48,73.0,100.49,95.0,100.5,19.0,100.51,31.0,100.52,46.0,none
1704067668549,100.4769,0.06,0.0764,0.1367,100.45,166.0,100.44,112.0,100.43,65.0,100.42,27.0,100.41,25.0,100.51,140.0,100.52,73.0,100.53,17.0,100.54,49.0,100.55,21.0,none
1704067670397,100.4831,0.04,0.0655,0.6606,100.46,300.0,100.45,300.0,100.44,282.0,100.43,286.0,100.42,300.0,100.5,83.0,100.51,44.0,100.52,70.0,100.53,51.0,100.54,52.0,layering
1704067670822,100.4635,0.07,0.1811,-0.163,100.43,113.0,100.42,14.0,100.41,39.0,100.4,45.0,100.39,38.0,100.5,42.0,100.51,44.0,100.52,33.0,100.53,204.0,100.54,23.0,none
1704067672398,100.4497,0.04,0.1017,-0.1099,100.43,45.0,100.42,67.0,100.41,21.0,100.4,97.0,100.39,86.0,100.47,42.0,100.48,81.0,100.49,149.0,100.5,18.0,100.51,104.0,none
1704067673559,100.5143,0.02,0.2448,0.2313,100.5,83.0,100.49,141.0,100.48,66.0,100.47,73.0,100.46,7.0,100.52,37.0,100.53,16.0,100.54,65.0,100.55,76.0,100.56,37.0,none
1704067673986,100.5574,0.02,0.0924,-0.6249,100.55,22.0,100.54,23.0,100.53,43.0,100.52,45.0,100.51,24.0,100.57,45.0,100.58,25.0,100.59,271.0,100.6,270.0,100.61,69.0,none
1704067674367,100.5132,0.03,0.0513,-0.3327,100.5,93.0,100.49,129.0,100.48,12.0,100.47,12.0,100.46,96.0,100.53,427.0,100.54,20.0,100.55,78.0,100.56,34.0,100.57,124.0,none
1704067674467,100.5498,0.04,0.1182,0.2907,100.53,86.0,100.52,38.0,100.51,60.0,100.5,21.0,100.49,330.0,100.57,89.0,100.58,70.0,100.59,46.0,100.6,43.0,100.61,46.0,wash_trading
1704067674613,100.5179,0.02,0.0329,0.263,100.51,87.0,100.5,25.0,100.49,140.0,100.48,45.0,100.47,80.0,100.53,29.0,100.54,57.0,100.55,38.0,100.56,69.0,100.57,27.0,none
1704067675135,100.5362,0.03,0.161,-0.4454,100.52,41.0,100.51,14.0,100.5,25.0,100.49,82.0,100.48,31.0,100.55,171.0,100.56,142.0,100.57,83.0,100.58,81.0,100.59,26.0,none
1704067675467,100.5356,0.03,0.0524,-0.2245,100.52,96.0,100.51,51.0,100.5,153.0,100.49,38.0,100.48,61.0,100.55,50.0,100.56,387.0,100.57,68.0,100.58,74.0,100.59,51.0,none
1704067676993,100.5227,0.02,0.16,0.7546,100.51,469.0,100.5,448.0,100.49,462.0,100.48,463.0,100.47,446.0,100.53,46.0,100.54,10.0,100.55,76.0,100.56,25.0,100.57,163.0,layering
1704067678069,100.5627,0.03,0.0404,-0.1464,100.55,66.0,100.54,11.0,100.53,31.0,100.52,44.0,100.51,55.0,100.58,11.0,100.59,218.0,100.6,30.0,100.61,8.0,100.62,11.0,wash_trading
1704067680038,100.5402,0.06,0.1665,0.1588,100.51,37.0,100.5,56.0,100.49,61.0,100.48,98.0,100.47,80.0,100.57,63.0,100.58,67.0,100.59,24.0,100.6,33.0,100.61,54.0,none
1704067681648,100.5483,0.07,0.2491,0.5054,100.51,399.0,100.5,384.0,100.49,373.0,100.48,394.0,100.47,407.0,100.58,32.0,100.59,244.0,100.6,67.0,100.61,283.0,100.62,17.0,layering
1704067682953,100.5496,0.02,0.0785,0.0267,100.54,26.0,100.53,123.0,100.52,34.0,100.51,14.0,100.5,72.0,100.56,59.0,100.57,46.0,100.58,38.0,100.59,86.0,100.6,26.0,wash_trading
1704067683754,100.5338,0.03,0.168,0.2885,100.52,16.0,100.51,350.0,100.5,236.0,100.49,80.0,100.48,17.0,100.55,37.0,100.56,68.0,100.57,73.0,100.58,59.0,100.59,149.0,none
1704067684012,100.524,0.03,0.0922,0.2223,100.51,486.0,100.5,11.0,100.49,39.0,100.48,84.0,100.47,103.0,100.54,80.0,100.55,77.0,100.56,48.0,100.57,62.0,100.58,193.0,none
1704067685949,100.5291,0.04,0.0671,-0.1717,100.51,229.0,100.5,18.0,100.49,33.0,100.48,36.0,100.47,53.0,100.55,125.0,100.56,102.0,100.57,103.0,100.58,132.0,100.59,60.0,none
1704067687460,100.4977,0.12,0.0761,-0.2482,100.44,59.0,100.43,37.0,100.42,25.0,100.41,19.0,100.4,13.0,100.56,11.0,100.57,17.0,100.58,54.0,100.59,48.0,100.6,124.0,none
1704067688016,100.5165,0.03,0.1594,0.04,100.5,19.0,100.49,180.0,100.48,50.0,100.47,41.0,100.46,22.0,100.53,149.0,100.54,8.0,100.55,68.0,100.56,31.0,100.57,32.0,none
1704067689672,100.5192,0.03,0.1197,0.0134,100.5,19.0,100.49,199.0,100.48,95.0,100.47,39.0,100.46,27.0,100.53,69.0,100.54,68.0,100.55,82.0,100.56,64.0,100.57,86.0,none
1704067690853,100.5345,0.02,0.0635,-0.0647,100.52,51.0,100.51,62.0,100.5,30.0,100.49,81.0,100.48,29.0,100.54,69.0,100.55,56.0,100.56,13.0,100.57,88.0,100.58,62.0,none
1704067692838,100.6199,0.04,0.0779,0.1946,100.6,272.0,100.59,23.0,100.58,73.0,100.57,47.0,100.56,24.0,100.64,75.0,100.65,67.0,100.66,40.0,100.67,106.0,100.68,8.0,none
1704067693792,100.5692,0.02,0.0844,0.2534,100.56,74.0,100.55,62.0,100.54,52.0,100.53,107.0,100.52,400.0,100.58,23.0,100.59,310.0,100.6,25.0,100.61,42.0,100.62,14.0,none
1704067694967,100.6038,0.05,0.066,-0.4776,100.58,36.0,100.57,71.0,100.56,41.0,100.55,19.0,100.54,37.0,100.63,347.0,100.64,83.0,100.65,34.0,100.66,52.0,100.67,61.0,none
1704067695695,100.5816,0.06,0.0974,0.139,100.55,96.0,100.54,115.0,100.53,36.0,100.52,11.0,100.51,119.0,100.61,14.0,100.62,15.0,100.63,106.0,100.64,45.0,100.65,105.0,none
1704067696511,100.5657,0.02,0.1114,0.4009,100.56,60.0,100.55,183.0,100.54,31.0,100.53,178.0,100.52,32.0,100.58,12.0,100.59,75.0,100.6,87.0,100.61,20.0,100.62,13.0,none
1704067697952,100.5826,0.03,0.3927,0.6234,100.57,1313.0,100.56,32.0,100.55,41.0,100.54,41.0,100.53,43.0,100.6,72.0,100.61,80.0,100.62,20.0,100.63,25.0,100.64,144.0,spoofing
1704067699388,100.5639,0.04,0.1476,0.2652,100.54,53.0,100.53,178.0,100.52,36.0,100.51,56.0,100.5,73.0,100.58,35.0,100.59,29.0,100.6,48.0,100.61,60.0,100.62,58.0,none
1704067699516,100.5565,0.02,0.0776,-0.095,100.55,35.0,100.54,48.0,100.53,55.0,100.52,38.0,100.51,67.0,100.57,58.0,100.58,34.0,100.59,72.0,100.6,102.0,100.61,28.0,none
1704067700203,100.5923,0.04,0.0689,-0.0707,100.57,37.0,100.56,54.0,100.55,30.0,100.54,47.0,100.53,220.0,100.61,83.0,100.62,58.0,100.63,69.0,100.64,45.0,100.65,192.0,none
1704067700681,100.6275,0.08,0.0555,0.0998,100.59,18.0,100.58,34.0,100.57,119.0,100.56,112.0,100.55,31.0,100.67,75.0,100.68,48.0,100.69,34.0,100.7,24.0,100.71,76.0,none
1704067700892,100.6191,0.04,0.1072,0.1825,100.6,40.0,100.59,136.0,100.58,194.0,100.57,43.0,100.56,47.0,100.64,51.0,100.65,14.0,100.66,47.0,100.67,96.0,100.68,110.0,none
1704067701387,100.6208,0.04,0.0698,0.0468,100.6,78.0,100.59,12.0,100.58,19.0,100.57,41.0,100.56,96.0,100.64,25.0,100.65,44.0,100.66,86.0,100.67,61.0,100.68,8.0,none
1704067702784,100.6559,0.07,0.1552,0.7174,100.62,545.0,100.61,524.0,100.6,537.0,100.59,538.0,100.58,536.0,100.69,93.0,100.7,32.0,100.71,110.0,100.72,73.0,100.73,133.0,layering
1704067703175,100.621,0.06,0.0734,-0.08,100.59,129.0,100.58,347.0,100.57,46.0,100.56,57.0,100.55,71.0,100.65,135.0,100.66,47.0,100.67,31.0,100.68,505.0,100.69,45.0,none
1704067703798,100.607,0.02,0.0303,0.5117,100.6,94.0,100.59,343.0,100.58,89.0,100.57,28.0,100.56,93.0,100.62,41.0,100.63,43.0,100.64,55.0,100.65,33.0,100.66,37.0,none
1704067705392,100.5897,0.04,0.3305,-0.0526,100.57,213.0,100.56,121.0,100.55,64.0,100.54,42.0,100.53,46.0,100.61,24.0,100.62,176.0,100.63,67.0,100.64,36.0,100.65,237.0,none
1704067706635,100.6017,0.02,0.0398,0.0442,100.59,20.0,100.58,78.0,100.57,121.0,100.56,98.0,100.55,73.0,100.61,27.0,100.62,151.0,100.63,132.0,100.64,27.0,100.65,20.0,none
1704067708191,100.6176,0.03,0.095,-0.1716,100.6,50.0,100.59,63.0,100.58,47.0,100.57,33.0,100.56,46.0,100.63,66.0,100.64,61.0,100.65,102.0,100.66,61.0,100.67,48.0,none
1704067709438,100.6224,0.04,0.0487,0.327,100.6,61.0,100.59,85.0,100.58,274.0,100.57,28.0,100.56,43.0,100.64,26.0,100.65,81.0,100.66,25.0,100.67,75.0,100.68,42.0,none
1704067710074,100.6099,0.02,0.0385,0.2213,100.6,85.0,100.59,101.0,100.58,104.0,100.57,27.0,100.56,61.0,100.62,24.0,100.63,32.0,100.64,58.0,100.65,38.0,100.66,89.0,none
